Smart Lagoon monitoring buoy
Mar Menor, Murcia, Spain

Sensor abbreviations:
EC1550 = EC-1550 ESS Earth Conductivity Sensor
THERMI = Beta Therm 100KSA Thermistor

DATE        TIME(UTC+1)   T(0.5m)    T(1m)      T(1.5m)    T(2m)      T(2.5m)    T(3m)      T(4m)      T(5m)      T(6m)   
                         THERMI     EC1550     THERMI     THERMI     THERMI     EC1550     THERMI     THERMI     EC1550  
yyyy-mm-dd  HH:MM:SS    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C) 
2023-03-30  04:30:00    18.9330    18.8784    18.8815    18.8812    18.8706    18.8764    18.8868        NaN    18.8864
2023-03-30  05:30:00    18.9094    18.8784    18.8544    18.8526    18.8401    18.8466    18.8566        NaN    18.8187
2023-03-30  06:30:00    18.8741    18.8406    18.8222    18.8218    18.8118    18.8525    18.8287        NaN    18.8366
2023-03-30  07:30:00    18.8693    18.8227    18.8170    18.8163    18.8078    18.8625    18.8240        NaN    18.8386
2023-03-30  08:30:00    18.8947    18.8306    18.8378    18.8337    18.8279    18.8326    18.8377        NaN    18.8625
2023-03-30  09:30:00    18.9978    18.9043    18.8861    18.8712    18.8667    18.8605    18.8689        NaN    18.8605
2023-03-30  10:30:00    19.4789    18.9760    18.9381    18.9054    18.9055    18.8943    18.9053        NaN    18.9202
2023-03-30  11:30:00    20.0143    19.1332    19.0369    18.9767    18.9677    18.9202    18.9552        NaN    18.9242
2023-03-30  12:30:00    20.3280    19.2507    19.2458    19.0554    19.0273    18.9919    19.0082        NaN    18.9720
2023-03-30  13:30:00    19.5748    19.3562    19.4961    19.3724    19.2150    19.1014    19.0571        NaN    19.0138
2023-03-30  14:30:00    19.5667    19.4438    19.5147    19.4638    19.4130    19.2268    19.1243        NaN    19.1113
2023-03-30  15:30:00    19.5817    19.4975    19.5433    19.5237    19.5083    19.3423    19.3095        NaN    19.1492
2023-03-30  16:30:00    19.5921    19.4995    19.5482    19.5386    19.5325    19.4319    19.4941        NaN    19.2009
2023-03-30  17:30:00    19.5781    19.4995    19.5262    19.5227    19.5162    19.4637    19.5119        NaN    19.2567
2023-03-30  18:30:00    19.5317    19.5155    19.4767    19.4755    19.4698    19.4637    19.4808        NaN    19.3144
2023-03-30  19:30:00    19.4713    19.4697    19.4163    19.4151    19.4091    19.4299    19.4239        NaN    19.3303
2023-03-30  20:30:00    19.4387    19.4378    19.3859    19.3857    19.3795    19.4020    19.3958        NaN    19.3502
2023-03-30  21:30:00    19.4247    19.3960    19.3714    19.3707    19.3633    19.3681    19.3804        NaN    19.3522
2023-03-30  22:30:00    19.4097    19.3801    19.3591    19.3584    19.3507    19.3701    19.3677        NaN    19.3323
2023-03-30  23:30:00    19.4043    19.3502    19.3508    19.3498    19.3420    19.3582    19.3594        NaN    19.3204
2023-03-31  00:30:00    19.3934    19.3462    19.3487    19.3470    19.3390    19.3502    19.3546        NaN    19.3243
2023-03-31  01:30:00    19.3945    19.3243    19.3437    19.3432    19.3347    19.3204    19.3509        NaN    19.3403
2023-03-31  02:30:00    19.3727    19.2985    19.3318    19.3316    19.3233    19.3243    19.3413        NaN    19.3562
2023-03-31  03:30:00    19.3610    19.2865    19.3122    19.3112    19.3041    19.3044    19.3220        NaN    19.3622
2023-03-31  04:30:00    19.3468    19.2786    19.2995    19.2978    19.2893    19.2865    19.3057        NaN    19.3263
2023-03-31  05:30:00    19.3323    19.2646    19.2823    19.2803    19.2702    19.2686    19.2875        NaN    19.3124
2023-03-31  06:30:00    19.3214    19.2885    19.2735    19.2717    19.2619    19.3024    19.2773        NaN    19.2865
2023-03-31  07:30:00    19.3303    19.3104    19.2837    19.2815    19.2752    19.3224    19.2936        NaN    19.2865
2023-03-31  08:30:00    19.4080    19.3423    19.3277    19.3198    19.3193    19.3283    19.3285        NaN    19.2805
2023-03-31  09:30:00    19.6327    19.4577    19.3668    19.3504    19.3553    19.3821    19.3593        NaN    19.3363
2023-03-31  10:30:00    20.1684    19.6289    19.4280    19.3904    19.4035    19.4338    19.4000        NaN    19.3602
2023-03-31  11:30:00    20.2481    19.7862    19.7676    19.4767    19.4416    19.4538    19.4261        NaN    19.4119
2023-03-31  12:30:00    20.2386    19.9077    20.0694    19.7247    19.4865    19.5115    19.4940        NaN    19.4418
2023-03-31  13:30:00    20.0267    20.0092    19.9525    19.8808    19.8055    19.6090    19.5435        NaN    19.4995
2023-03-31  14:30:00    19.9081    19.9793    19.8624    19.8494    19.8358    19.6807    19.6916        NaN    19.5234
2023-03-31  15:30:00    19.8859    19.9096    19.8552    19.8424    19.8366    19.7165    19.8016        NaN    19.5871
2023-03-31  16:30:00    19.8508    19.8360    19.8153    19.8078    19.8036    19.7484    19.7890        NaN    19.6449
2023-03-31  17:30:00    19.7844    19.7743    19.7401    19.7398    19.7373    19.7464    19.7496        NaN    19.6727
2023-03-31  18:30:00    19.7472    19.7265    19.6983    19.6986    19.6954    19.7126    19.7131        NaN    19.6787
2023-03-31  19:30:00    19.7273    19.7066    19.6821    19.6819    19.6757    19.6648    19.6921        NaN    19.6907
2023-03-31  20:30:00    19.7021    19.6628    19.6568    19.6573    19.6524    19.6648    19.6707        NaN    19.6608
2023-03-31  21:30:00    19.6959    19.6389    19.6487    19.6493    19.6450    19.6449    19.6640        NaN    19.6270
2023-03-31  22:30:00    19.6860    19.6309    19.6403    19.6412    19.6348    19.6250    19.6542        NaN    19.6329
2023-03-31  23:30:00    19.6806    19.5971    19.6325    19.6321    19.6261    19.6150    19.6436        NaN    19.5951
2023-04-01  00:30:00    19.6702    19.5812    19.6199    19.6181    19.6113    19.6230    19.6265        NaN    19.6051
2023-04-01  01:30:00    19.6443    19.5712    19.5952    19.5942    19.5871    19.5851    19.6052        NaN    19.5931
2023-04-01  02:30:00    19.6130    19.5413    19.5645    19.5646    19.5586    19.5871    19.5796        NaN    19.5672
2023-04-01  03:30:00    19.5838    19.5095    19.5375    19.5374    19.5309    19.5732    19.5495        NaN    19.5374
2023-04-01  04:30:00    19.5589    19.4876    19.5132    19.5142    19.5085    19.5354    19.5267        NaN    19.5752
2023-04-01  05:30:00    19.5235    19.4458    19.4779    19.4779    19.4706    19.5075    19.4889        NaN    19.5354
2023-04-01  06:30:00    19.5106    19.4338    19.4661    19.4652    19.4587    19.5095    19.4762        NaN    19.5155
2023-04-01  07:30:00    19.5132    19.4259    19.4703    19.4691    19.4619    19.4756    19.4778        NaN    19.5135
2023-04-01  08:30:00    19.5130    19.4518    19.4707    19.4699    19.4643    19.4796    19.4800        NaN    19.4995
2023-04-01  09:30:00    19.5168    19.4597    19.4764    19.4746    19.4695    19.4836    19.4838        NaN    19.4717
2023-04-01  10:30:00    19.5205    19.4796    19.4816    19.4799    19.4750    19.5155    19.4879        NaN    19.4776
2023-04-01  11:30:00    19.5405    19.5254    19.5029    19.4983    19.4955    19.5115    19.5042        NaN    19.5214
2023-04-01  12:30:00    19.6585    19.5712    19.5997    19.5643    19.5613    19.5792    19.5464        NaN    19.5473
2023-04-01  13:30:00    19.7895    19.6090    19.7524    19.6973    19.6808    19.5991    19.6009        NaN    19.5613
2023-04-01  14:30:00    19.7800    19.6548    19.7593    19.7355    19.7353    19.6508    19.7066        NaN    19.6110
2023-04-01  15:30:00    19.7863    19.7185    19.7685    19.7537    19.7536    19.6648    19.7459        NaN    19.6966
2023-04-01  16:30:00    19.8014    19.7364    19.7729    19.7653    19.7616    19.7126    19.7655        NaN    19.7245
2023-04-01  17:30:00    19.7956    19.7245    19.7557    19.7528    19.7479    19.7126    19.7609        NaN    19.7265
2023-04-01  18:30:00    19.7703    19.6946    19.7256    19.7252    19.7195    19.7245    19.7364        NaN    19.7603
2023-04-01  19:30:00    19.7369    19.6907    19.6933    19.6933    19.6870    19.7126    19.7038        NaN    19.7225
2023-04-01  20:30:00    19.7060    19.6469    19.6623    19.6618    19.6551    19.6767    19.6715        NaN    19.6668
2023-04-01  21:30:00    19.6772    19.5911    19.6345    19.6333    19.6258    19.6449    19.6436        NaN    19.6150
2023-04-01  22:30:00    19.6439    19.5553    19.6048    19.6035    19.5954    19.6070    19.6121        NaN    19.5931
2023-04-01  23:30:00    19.6087    19.5354    19.5683    19.5687    19.5609    19.5672    19.5764        NaN    19.5871
2023-04-02  00:30:00    19.5652    19.4816    19.5259    19.5272    19.5196    19.5175    19.5369        NaN    19.5632
2023-04-02  01:30:00    19.4901    19.4498    19.4537    19.4539    19.4460    19.5015    19.4673        NaN    19.5254
2023-04-02  02:30:00    19.4356    19.4219    19.3977    19.3984    19.3912    19.4756    19.4091        NaN    19.4717
2023-04-02  03:30:00    19.3868    19.3920    19.3482    19.3486    19.3402    19.4060    19.3570        NaN    19.4259
2023-04-02  04:30:00    19.3370    19.3502    19.3086    19.3116    19.3042    19.3482    19.3225        NaN    19.3502
2023-04-02  05:30:00    19.2820    19.2945    19.2510    19.2516    19.2437    19.2865    19.2610        NaN    19.3005
2023-04-02  06:30:00    19.2101    19.2467    19.1786    19.1787    19.1707    19.1930    19.1894        NaN    19.2208
2023-04-02  07:30:00    19.1723    19.2089    19.1428    19.1433    19.1355    19.1352    19.1524        NaN    19.1850
2023-04-02  08:30:00    19.1533    19.1571    19.1234    19.1229    19.1187    19.1193    19.1348        NaN    19.1671
2023-04-02  09:30:00    19.1556    19.1392    19.1233    19.1220    19.1195    19.1233    19.1315        NaN    19.1511
2023-04-02  10:30:00    19.1929    19.1730    19.1598    19.1575    19.1575    19.1631    19.1658        NaN    19.1810
2023-04-02  11:30:00    19.2959    19.2547    19.2605    19.2505    19.2484    19.2328    19.2311        NaN    19.2168
2023-04-02  12:30:00    19.5187    19.3283    19.4338    19.3689    19.3561    19.2945    19.2945        NaN    19.2686
2023-04-02  13:30:00    19.6265    19.4338    19.5888    19.5084    19.4350    19.3681    19.3661        NaN    19.3204
2023-04-02  14:30:00    19.5974    19.4995    19.5925    19.5589    19.5575    19.4438    19.4876        NaN    19.3741
2023-04-02  15:30:00    19.6137    19.5413    19.6067    19.5906    19.5887    19.5075    19.5776        NaN    19.4179
2023-04-02  16:30:00    19.6085    19.5493    19.5946    19.5858    19.5816    19.5453    19.5862        NaN    19.4597
2023-04-02  17:30:00    19.5910    19.5194    19.5642    19.5627    19.5578    19.5254    19.5708        NaN    19.4856
2023-04-02  18:30:00    19.5285    19.4856    19.4941    19.4954    19.4903    19.4975    19.5092        NaN    19.4518
2023-04-02  19:30:00    19.4505    19.4438    19.4147    19.4156    19.4091    19.4498    19.4298        NaN    19.4080
2023-04-02  20:30:00    19.3712    19.3662    19.3350    19.3353    19.3267    19.3861    19.3454        NaN    19.3303
2023-04-02  21:30:00    19.2944    19.2985    19.2580    19.2584    19.2496    19.3263    19.2665        NaN    19.3064
2023-04-02  22:30:00    19.2312    19.2527    19.1982    19.1996    19.1920    19.2885    19.2125        NaN    19.2328
2023-04-02  23:30:00    19.1968    19.1989    19.1631    19.1643    19.1544    19.2308    19.1711        NaN    19.1989
2023-04-03  00:30:00    19.1601    19.1631    19.1266    19.1273    19.1164    19.1730    19.1319        NaN    19.1571
2023-04-03  01:30:00    19.1352    19.1531    19.1044    19.1051    19.0940    19.1213    19.1148        NaN    19.1730
2023-04-03  02:30:00    19.1104    19.1014    19.0812    19.0793    19.0712    19.0715    19.0930        NaN    19.1253
2023-04-03  03:30:00    19.0825    19.0556    19.0559    19.0525    19.0489    19.0118    19.0685        NaN    19.0636
2023-04-03  04:30:00    19.0209    19.0138    18.9946    18.9976    18.9846    18.9879    19.0065        NaN    19.0098
2023-04-03  05:30:00    18.9681    18.9501    18.9436    18.9380    18.9349    18.9421    18.9538        NaN    18.9501
2023-04-03  06:30:00    18.9251    18.9162    18.9011    18.9031    18.8920    18.9122    18.9062        NaN    18.8824
2023-04-03  07:30:00    18.8911    18.8804    18.8638    18.8661    18.8588    18.8923    18.8780        NaN    18.8247
2023-04-03  08:30:00    18.8982    18.8943    18.8683    18.8684    18.8619    18.9122    18.8771        NaN    18.8426
2023-04-03  09:30:00    18.9503    18.9043    18.9153    18.9118    18.9071    18.9182    18.9117        NaN    18.8724
2023-04-03  10:30:00    19.0362    18.9580    18.9956    18.9848    18.9792    18.9620    18.9809        NaN    18.9441
2023-04-03  11:30:00    19.1178    18.9979    19.0755    19.0629    19.0631    19.0277    19.0676        NaN    18.9819
2023-04-03  12:30:00    19.1828    19.0835    19.1596    19.1441    19.1497    19.0835    19.1315        NaN    19.1014
2023-04-03  13:30:00    19.2369    19.1472    19.2349    19.2059    19.2187    19.1412    19.1999        NaN    19.1850
2023-04-03  14:30:00    19.2869    19.2029    19.2948    19.2649    19.2743    19.1930    19.2599        NaN    19.2507
2023-04-03  15:30:00    19.3211    19.2288    19.3260    19.3061    19.3082    19.2308    19.3013        NaN    19.2646
2023-04-03  16:30:00    19.3272    19.2686    19.3142    19.3065    19.3035    19.2308    19.3133        NaN    19.3184
2023-04-03  17:30:00    19.3168    19.2527    19.2882    19.2843    19.2774    19.2348    19.2921        NaN    19.2905
2023-04-03  18:30:00    19.2982    19.2288    19.2621    19.2618    19.2524    19.2248    19.2699        NaN    19.2487
2023-04-03  19:30:00    19.2622    19.2089    19.2344    19.2343    19.2239    19.2228    19.2422        NaN    19.2208
2023-04-03  20:30:00    19.2276    19.1890    19.2025    19.2037    19.1924    19.1969    19.2146        NaN    19.2268
2023-04-03  21:30:00    19.2053    19.1571    19.1814    19.1823    19.1694    19.1790    19.1863        NaN    19.1711
2023-04-03  22:30:00    19.1733    19.1452    19.1458    19.1476    19.1340    19.1432    19.1511        NaN    19.1691
2023-04-03  23:30:00    19.1439    19.1173    19.1200    19.1235    19.1089    19.1233    19.1272        NaN    19.1432
2023-04-04  00:30:00    19.1203    19.1054    19.0921    19.0927    19.0814    19.0874    19.0984        NaN    19.1153
2023-04-04  01:30:00    19.0974    19.1073    19.0674    19.0663    19.0551    19.0854    19.0720        NaN    19.0516
2023-04-04  02:30:00    19.0662    19.0675    19.0380    19.0374    19.0260    19.0556    19.0460        NaN    19.0277
2023-04-04  03:30:00    19.0365    19.0337    19.0107    19.0106    18.9991    19.0655    19.0164        NaN    18.9620
2023-04-04  04:30:00    19.0032    19.0198    18.9799    18.9828    18.9710    19.0397    18.9867        NaN    18.9421
2023-04-04  05:30:00    18.9777    18.9660    18.9486    18.9571    18.9438    19.0058    18.9619        NaN    18.9023
2023-04-04  06:30:00    18.9521    18.9182    18.9252    18.9285    18.9127    18.9521    18.9313        NaN    18.9242
2023-04-04  07:30:00    18.9399    18.9441    18.9134    18.9122    18.9018    18.9401    18.9187        NaN    18.9122
2023-04-04  08:30:00    18.9660    18.9680    18.9377    18.9323    18.9202    18.9262    18.9278        NaN    18.9222
2023-04-04  09:30:00    19.0566    18.9879    19.0141    18.9988    18.9794    18.9541    18.9721        NaN    18.9501
2023-04-04  10:30:00    19.1309    19.0695    19.0925    19.0802    19.0742    18.9939    19.0580        NaN    18.9799
2023-04-04  11:30:00    19.2210    19.1472    19.1763    19.1581    19.1495    19.0596    19.0750        NaN    18.9640
2023-04-04  12:30:00    19.3222    19.2109    19.2792    19.2451    19.2371    19.1372    19.0331        NaN    19.0158
2023-04-04  13:30:00    19.3966    19.2726    19.3650    19.3309    19.3147    19.2029    19.0176        NaN    19.0257
2023-04-04  14:30:00    19.4561    19.3323    19.4351    19.4057    19.3999    19.2427    19.0927        NaN    19.0277
2023-04-04  15:30:00    19.4574    19.3602    19.4400    19.4216    19.4135    19.3204    19.1293        NaN    19.0198
2023-04-04  16:30:00    19.4484    19.3642    19.4268    19.4171    19.4142    19.3383    19.2240        NaN    19.0377
2023-04-04  17:30:00    19.4174    19.3363    19.3878    19.3850    19.3816    19.3363    19.3552        NaN    19.0178
2023-04-04  18:30:00    19.3533    19.2965    19.3179    19.3187    19.3146    19.3044    19.3218        NaN    19.0018
